"lambda_","max_iters","gamma","categorical_subsets","standardize","nan_threshold_percentage","nan_replacement_type","extrema_clip_percentage","non_informative_threshold","feature_augmentation","poly_max_degree","ihs","sine","sinh","cosine","cosh","exp","abs","seed","test_accuracies"
0.1,4800,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.636, 0.716, 0.708, 0.722, 0.698, 0.68, 0.698, 0.678, 0.682]"
0.1,4800,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.644, 0.718, 0.71, 0.72, 0.694, 0.684, 0.696, 0.676, 0.682]"
0.1,4800,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.636, 0.716, 0.708, 0.722, 0.698, 0.68, 0.698, 0.678, 0.682]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.504, 0.536, 0.534, 0.6, 0.556, 0.666, 0.624, 0.606, 0.558, 0.606]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.5, 0.532, 0.53, 0.592, 0.558, 0.664, 0.628, 0.606, 0.562, 0.606]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.504, 0.536, 0.534, 0.6, 0.556, 0.666, 0.624, 0.606, 0.558, 0.606]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.5, 0.532, 0.53, 0.592, 0.558, 0.664, 0.628, 0.606, 0.562, 0.606]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.506, 0.524, 0.562, 0.596, 0.548, 0.662, 0.628, 0.608, 0.556, 0.604]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.506, 0.518, 0.56, 0.588, 0.544, 0.672, 0.632, 0.614, 0.558, 0.604]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.506, 0.524, 0.562, 0.596, 0.548, 0.662, 0.628, 0.608, 0.556, 0.604]"
0.1,4800,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.506, 0.518, 0.56, 0.588, 0.544, 0.672, 0.632, 0.614, 0.558, 0.604]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.728, 0.726, 0.738, 0.708, 0.672, 0.72, 0.672, 0.732]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.726, 0.73, 0.734, 0.71, 0.676, 0.72, 0.674, 0.732]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.728, 0.726, 0.738, 0.708, 0.672, 0.72, 0.672, 0.732]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.726, 0.73, 0.734, 0.71, 0.676, 0.72, 0.674, 0.732]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.696, 0.742, 0.736, 0.75, 0.722, 0.688, 0.714, 0.694, 0.758]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.732, 0.74, 0.744, 0.716, 0.682, 0.72, 0.694, 0.752]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.696, 0.742, 0.736, 0.75, 0.722, 0.688, 0.714, 0.694, 0.758]"
0.1,5000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.732, 0.74, 0.744, 0.716, 0.682, 0.72, 0.694, 0.752]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.726, 0.69, 0.758, 0.736, 0.764, 0.736, 0.688, 0.726, 0.708, 0.754]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.724, 0.69, 0.756, 0.734, 0.766, 0.734, 0.69, 0.726, 0.706, 0.752]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.726, 0.69, 0.758, 0.736, 0.764, 0.736, 0.688, 0.726, 0.708, 0.754]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.724, 0.69, 0.756, 0.734, 0.766, 0.734, 0.69, 0.726, 0.706, 0.752]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.712, 0.76, 0.738, 0.766, 0.738, 0.704, 0.728, 0.716, 0.768]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.712, 0.712, 0.766, 0.74, 0.762, 0.74, 0.7, 0.728, 0.714, 0.768]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.712, 0.76, 0.738, 0.766, 0.738, 0.704, 0.728, 0.716, 0.768]"
0.1,5000,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.712, 0.712, 0.766, 0.74, 0.762, 0.74, 0.7, 0.728, 0.714, 0.768]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.74, 0.7, 0.734, 0.698, 0.756, 0.71, 0.69, 0.724, 0.724, 0.758]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.74, 0.698, 0.734, 0.702, 0.76, 0.714, 0.69, 0.722, 0.722, 0.758]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.74, 0.7, 0.734, 0.698, 0.756, 0.71, 0.69, 0.724, 0.724, 0.758]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.74, 0.698, 0.734, 0.702, 0.76, 0.714, 0.69, 0.722, 0.722, 0.758]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.716, 0.742, 0.728, 0.778, 0.736, 0.708, 0.73, 0.732, 0.768]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.726, 0.724, 0.744, 0.73, 0.772, 0.726, 0.708, 0.728, 0.732, 0.766]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.716, 0.742, 0.728, 0.778, 0.736, 0.708, 0.73, 0.732, 0.768]"
0.1,5000,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.726, 0.724, 0.744, 0.73, 0.772, 0.726, 0.708, 0.728, 0.732, 0.766]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.622, 0.65, 0.64, 0.642, 0.68, 0.674, 0.624, 0.624, 0.672, 0.67]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.618, 0.648, 0.64, 0.646, 0.68, 0.678, 0.624, 0.63, 0.672, 0.674]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.622, 0.65, 0.64, 0.642, 0.68, 0.674, 0.624, 0.624, 0.672, 0.67]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.618, 0.648, 0.64, 0.646, 0.68, 0.678, 0.624, 0.63, 0.672, 0.674]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.608, 0.632, 0.632, 0.624, 0.67, 0.662, 0.6, 0.63, 0.688, 0.696]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.612, 0.624, 0.624, 0.63, 0.67, 0.654, 0.594, 0.64, 0.68, 0.7]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.608, 0.632, 0.632, 0.624, 0.67, 0.662, 0.6, 0.63, 0.688, 0.696]"
0.1,5000,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.612, 0.624, 0.624, 0.63, 0.67, 0.654, 0.594, 0.64, 0.68, 0.7]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.566, 0.542, 0.564, 0.48, 0.52, 0.558, 0.544, 0.408, 0.578, 0.554]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.576, 0.542, 0.574, 0.436, 0.534, 0.574, 0.554, 0.418, 0.588, 0.558]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.566, 0.542, 0.564, 0.48, 0.52, 0.558, 0.544, 0.408, 0.578, 0.554]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.576, 0.542, 0.574, 0.436, 0.534, 0.574, 0.554, 0.418, 0.588, 0.558]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.572, 0.59, 0.564, 0.47, 0.478, 0.498, 0.538, 0.406, 0.546, 0.572]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.584, 0.592, 0.552, 0.44, 0.482, 0.492, 0.538, 0.404, 0.622, 0.582]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.572, 0.59, 0.564, 0.47, 0.478, 0.498, 0.538, 0.406, 0.546, 0.572]"
0.1,5000,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.584, 0.592, 0.552, 0.44, 0.482, 0.492, 0.538, 0.404, 0.622, 0.582]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.72, 0.72, 0.736, 0.708, 0.678, 0.712, 0.674, 0.726]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.672, 0.722, 0.722, 0.736, 0.704, 0.676, 0.712, 0.672, 0.722]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.72, 0.72, 0.736, 0.708, 0.678, 0.712, 0.674, 0.726]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.672, 0.722, 0.722, 0.736, 0.704, 0.676, 0.712, 0.672, 0.722]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.7, 0.738, 0.736, 0.75, 0.726, 0.696, 0.712, 0.692, 0.756]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.694, 0.73, 0.736, 0.746, 0.722, 0.686, 0.712, 0.684, 0.754]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.7, 0.738, 0.736, 0.75, 0.726, 0.696, 0.712, 0.692, 0.756]"
1.0,3000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.694, 0.73, 0.736, 0.746, 0.722, 0.686, 0.712, 0.684, 0.754]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.686, 0.726, 0.712, 0.754, 0.718, 0.666, 0.71, 0.702, 0.744]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.682, 0.728, 0.71, 0.752, 0.716, 0.666, 0.712, 0.7, 0.744]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.686, 0.726, 0.712, 0.754, 0.718, 0.666, 0.71, 0.702, 0.744]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.682, 0.728, 0.71, 0.752, 0.716, 0.666, 0.712, 0.7, 0.744]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.71, 0.742, 0.722, 0.774, 0.728, 0.696, 0.732, 0.718, 0.762]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.7, 0.738, 0.726, 0.766, 0.726, 0.692, 0.728, 0.714, 0.762]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.71, 0.742, 0.722, 0.774, 0.728, 0.696, 0.732, 0.718, 0.762]"
1.0,3000,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.7, 0.738, 0.726, 0.766, 0.726, 0.692, 0.728, 0.714, 0.762]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.664, 0.66, 0.682, 0.682, 0.728, 0.662, 0.578, 0.59, 0.67, 0.66]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.664, 0.662, 0.682, 0.682, 0.722, 0.67, 0.582, 0.588, 0.662, 0.66]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.664, 0.66, 0.682, 0.682, 0.728, 0.662, 0.578, 0.59, 0.67, 0.66]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.664, 0.662, 0.682, 0.682, 0.722, 0.67, 0.582, 0.588, 0.662, 0.66]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.658, 0.668, 0.698, 0.69, 0.74, 0.668, 0.632, 0.626, 0.684, 0.688]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.658, 0.672, 0.696, 0.686, 0.73, 0.668, 0.626, 0.626, 0.69, 0.682]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.658, 0.668, 0.698, 0.69, 0.74, 0.668, 0.632, 0.626, 0.684, 0.688]"
1.0,3000,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.658, 0.672, 0.696, 0.686, 0.73, 0.668, 0.626, 0.626, 0.69, 0.682]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.478, 0.51, 0.48, 0.502, 0.554, 0.562, 0.438, 0.346, 0.41, 0.396]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.472, 0.502, 0.472, 0.498, 0.552, 0.55, 0.436, 0.342, 0.412, 0.388]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.478, 0.51, 0.48, 0.502, 0.554, 0.562, 0.438, 0.346, 0.41, 0.396]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.472, 0.502, 0.472, 0.498, 0.552, 0.55, 0.436, 0.342, 0.412, 0.388]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.498, 0.52, 0.548, 0.57, 0.564, 0.59, 0.47, 0.362, 0.428, 0.414]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.496, 0.516, 0.548, 0.562, 0.576, 0.604, 0.466, 0.348, 0.42, 0.408]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.498, 0.52, 0.548, 0.57, 0.564, 0.59, 0.47, 0.362, 0.428, 0.414]"
1.0,3000,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.496, 0.516, 0.548, 0.562, 0.576, 0.604, 0.466, 0.348, 0.42, 0.408]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.356, 0.34, 0.336, 0.342, 0.39, 0.388, 0.308, 0.368, 0.322]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.632, 0.362, 0.336, 0.326, 0.344, 0.388, 0.386, 0.31, 0.366, 0.318]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.37, 0.356, 0.34, 0.336, 0.342, 0.39, 0.388, 0.308, 0.368, 0.322]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.632, 0.362, 0.336, 0.326, 0.344, 0.388, 0.386, 0.31, 0.366, 0.318]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.636, 0.638, 0.672, 0.686, 0.658, 0.39, 0.396, 0.31, 0.366, 0.324]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.634, 0.656, 0.676, 0.696, 0.66, 0.38, 0.378, 0.314, 0.366, 0.314]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.636, 0.638, 0.672, 0.686, 0.658, 0.39, 0.396, 0.31, 0.366, 0.324]"
1.0,3000,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.634, 0.656, 0.676, 0.696, 0.66, 0.38, 0.378, 0.314, 0.366, 0.314]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.67, 0.718, 0.722, 0.738, 0.708, 0.68, 0.724, 0.68, 0.728]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.67, 0.714, 0.722, 0.74, 0.706, 0.678, 0.722, 0.676, 0.73]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.67, 0.718, 0.722, 0.738, 0.708, 0.68, 0.724, 0.68, 0.728]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.67, 0.714, 0.722, 0.74, 0.706, 0.678, 0.722, 0.676, 0.73]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.7, 0.734, 0.736, 0.748, 0.726, 0.692, 0.722, 0.694, 0.756]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.696, 0.726, 0.742, 0.742, 0.718, 0.69, 0.718, 0.696, 0.75]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.7, 0.734, 0.736, 0.748, 0.726, 0.692, 0.722, 0.694, 0.756]"
1.0,3200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.696, 0.726, 0.742, 0.742, 0.718, 0.69, 0.718, 0.696, 0.75]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.698, 0.712, 0.732, 0.744, 0.718, 0.68, 0.732, 0.688, 0.76]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.702, 0.714, 0.732, 0.744, 0.718, 0.682, 0.726, 0.686, 0.758]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.67, 0.698, 0.712, 0.732, 0.744, 0.718, 0.68, 0.732, 0.688, 0.76]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.702, 0.714, 0.732, 0.744, 0.718, 0.682, 0.726, 0.686, 0.758]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.694, 0.714, 0.732, 0.736, 0.762, 0.73, 0.698, 0.748, 0.704, 0.776]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.71, 0.736, 0.734, 0.758, 0.734, 0.7, 0.742, 0.706, 0.77]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.694, 0.714, 0.732, 0.736, 0.762, 0.73, 0.698, 0.748, 0.704, 0.776]"
1.0,3200,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.71, 0.736, 0.734, 0.758, 0.734, 0.7, 0.742, 0.706, 0.77]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.662, 0.644, 0.66, 0.66, 0.682, 0.65, 0.624, 0.716, 0.64, 0.71]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.66, 0.648, 0.66, 0.666, 0.684, 0.652, 0.628, 0.716, 0.64, 0.712]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.662, 0.644, 0.66, 0.66, 0.682, 0.65, 0.624, 0.716, 0.64, 0.71]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.66, 0.648, 0.66, 0.666, 0.684, 0.652, 0.628, 0.716, 0.64, 0.712]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.674, 0.694, 0.684, 0.688, 0.68, 0.676, 0.73, 0.688, 0.738]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.68, 0.662, 0.69, 0.686, 0.688, 0.686, 0.676, 0.732, 0.672, 0.736]"
1.0,3200,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.674, 0.694, 0.684, 0.688, 0.68, 0.676, 0.73, 0.688, 0.738]"
